Date,Time,Roll,Pitch,Yaw
25/7/2025,8:17:26,352.4414,312.2754,357.9785
25/7/2025,8:17:26,352.4414,312.2754,357.9785
25/7/2025,8:17:26,352.4414,312.2754,357.9785
25/7/2025,8:17:26,352.4414,312.3633,357.9785
25/7/2025,8:17:26,352.4414,312.3633,357.9785
25/7/2025,8:17:26,352.4414,312.5391,357.9785
25/7/2025,8:17:26,352.4414,312.627,357.9785
25/7/2025,8:17:26,352.4414,312.7149,357.9785
25/7/2025,8:17:27,352.4414,312.8027,357.9785
25/7/2025,8:17:27,352.4414,312.9785,357.9785
25/7/2025,8:17:27,352.4414,313.1543,357.9785
25/7/2025,8:17:27,352.4414,313.2422,357.9785
25/7/2025,8:17:27,352.4414,313.418,357.9785
25/7/2025,8:17:27,352.4414,313.6817,357.9785
25/7/2025,8:17:27,352.4414,313.7695,357.9785
25/7/2025,8:17:27,352.4414,314.0332,357.9785
25/7/2025,8:17:27,352.4414,314.2969,357.9785
25/7/2025,8:17:27,352.4414,314.4727,357.9785
25/7/2025,8:17:27,352.4414,314.6484,357.9785
25/7/2025,8:17:27,352.4414,315.0,357.9785
25/7/2025,8:17:27,352.4414,315.1758,357.9785
25/7/2025,8:17:27,352.4414,315.5274,357.9785
25/7/2025,8:17:27,352.4414,315.791,357.9785
25/7/2025,8:17:27,352.4414,315.9668,357.9785
25/7/2025,8:17:27,352.4414,316.4942,357.9785
25/7/2025,8:17:27,352.4414,316.582,357.9785
25/7/2025,8:17:27,352.4414,316.9336,357.9785
25/7/2025,8:17:27,352.4414,317.3731,357.9785
25/7/2025,8:17:27,352.4414,317.8125,357.9785
25/7/2025,8:17:27,352.4414,318.0762,357.9785
25/7/2025,8:17:27,352.4414,318.4277,357.9785
25/7/2025,8:17:27,352.4414,318.8672,357.9785
25/7/2025,8:17:27,352.4414,319.1309,357.9785
25/7/2025,8:17:27,352.4414,319.6582,357.9785
25/7/2025,8:17:27,352.4414,320.1856,357.9785
25/7/2025,8:17:27,352.4414,320.4492,357.9785
25/7/2025,8:17:27,352.4414,320.8887,357.9785
25/7/2025,8:17:27,352.4414,321.5039,357.9785
25/7/2025,8:17:27,352.4414,321.7676,357.9785
25/7/2025,8:17:27,352.4414,322.2949,357.9785
25/7/2025,8:17:27,352.4414,322.9102,357.9785
25/7/2025,8:17:27,352.4414,323.1738,357.9785
25/7/2025,8:17:27,352.4414,323.7891,357.9785
25/7/2025,8:17:27,352.4414,324.0527,357.9785
25/7/2025,8:17:27,352.4414,324.668,357.9785
25/7/2025,8:17:27,352.4414,325.2832,357.9785
25/7/2025,8:17:27,352.4414,325.9863,357.9785
25/7/2025,8:17:27,352.4414,326.25,357.9785
25/7/2025,8:17:27,352.4414,326.9531,357.9785
25/7/2025,8:17:27,352.4414,327.5684,357.9785
25/7/2025,8:17:27,352.4414,328.0078,357.9785
25/7/2025,8:17:27,352.4414,328.6231,357.9785
25/7/2025,8:17:27,352.4414,329.3262,357.9785
25/7/2025,8:17:27,352.4414,329.7656,357.9785
25/7/2025,8:17:27,352.4414,330.4688,357.9785
25/7/2025,8:17:27,352.4414,331.1719,357.9785
25/7/2025,8:17:27,352.4414,331.5234,357.9785
25/7/2025,8:17:27,352.4414,332.3145,357.9785
25/7/2025,8:17:27,352.4414,333.0176,357.9785
25/7/2025,8:17:27,352.4414,333.3692,357.9785
25/7/2025,8:17:27,352.4414,334.2481,357.9785
25/7/2025,8:17:27,352.4414,334.9512,357.9785
25/7/2025,8:17:27,352.4414,335.3906,357.9785
25/7/2025,8:17:27,352.4414,336.1817,357.9785
25/7/2025,8:17:27,352.4414,336.5332,357.9785
25/7/2025,8:17:27,352.4414,337.5,357.9785
25/7/2025,8:17:27,352.4414,338.291,357.9785
25/7/2025,8:17:27,352.4414,338.6426,357.9785
25/7/2025,8:17:28,352.4414,339.5215,357.9785
25/7/2025,8:17:28,352.4414,340.3125,357.9785
25/7/2025,8:17:28,352.4414,341.1914,357.9785
25/7/2025,8:17:28,352.4414,341.543,357.9785
25/7/2025,8:17:28,352.4414,342.4219,357.9785
25/7/2025,8:17:28,352.4414,343.3887,357.9785
25/7/2025,8:17:28,352.4414,343.7402,357.9785
25/7/2025,8:17:28,352.4414,344.6192,357.9785
25/7/2025,8:17:28,352.4414,345.4981,357.9785
25/7/2025,8:17:28,352.4414,346.0254,357.9785
25/7/2025,8:17:28,352.4414,346.8164,357.9785
25/7/2025,8:17:28,352.4414,347.6953,357.9785
25/7/2025,8:17:28,352.4414,348.2227,357.9785
25/7/2025,8:17:28,352.4414,349.1016,357.9785
25/7/2025,8:17:28,352.4414,349.4531,357.9785
25/7/2025,8:17:28,352.4414,350.4199,357.9785
25/7/2025,8:17:28,352.4414,351.2988,357.9785
25/7/2025,8:17:28,352.4414,352.2656,357.9785
25/7/2025,8:17:28,352.4414,352.7051,357.9785
25/7/2025,8:17:28,352.4414,353.584,357.9785
25/7/2025,8:17:28,352.4414,354.0234,357.9785
25/7/2025,8:17:28,352.4414,354.9902,357.9785
25/7/2025,8:17:28,352.4414,355.8692,357.9785
25/7/2025,8:17:28,352.3535,356.8359,357.9785
25/7/2025,8:17:28,352.3535,357.2754,357.9785
25/7/2025,8:17:28,352.3535,358.3301,357.9785
25/7/2025,8:17:28,352.3535,359.1211,357.9785
25/7/2025,8:17:28,352.3535,359.5606,357.9785
25/7/2025,8:17:28,352.3535,0.6152,357.9785
25/7/2025,8:17:28,352.3535,1.4941,357.9785
25/7/2025,8:17:28,352.3535,1.9336,357.9785
25/7/2025,8:17:28,352.3535,2.9004,357.9785
25/7/2025,8:17:28,352.3535,3.3398,357.9785
25/7/2025,8:17:28,352.3535,4.1309,357.9785
25/7/2025,8:17:28,352.3535,5.0977,357.9785
25/7/2025,8:17:28,352.3535,5.9766,357.9785
25/7/2025,8:17:28,352.3535,6.3281,357.9785
25/7/2025,8:17:28,352.3535,7.2949,357.9785
25/7/2025,8:17:28,352.3535,8.1738,357.9785
25/7/2025,8:17:28,352.3535,8.6133,357.9785
25/7/2025,8:17:28,352.3535,9.4922,357.9785
25/7/2025,8:17:28,352.3535,9.9316,357.9785
25/7/2025,8:17:28,352.3535,10.8105,357.9785
25/7/2025,8:17:28,352.3535,11.6895,357.9785
25/7/2025,8:17:28,352.3535,12.5684,357.9785
25/7/2025,8:17:28,352.3535,13.0078,357.9785
25/7/2025,8:17:28,352.3535,13.7988,357.9785
25/7/2025,8:17:28,352.3535,14.2383,357.9785
25/7/2025,8:17:28,352.3535,15.0293,357.9785
25/7/2025,8:17:28,352.3535,15.9082,357.9785
25/7/2025,8:17:28,352.3535,16.6992,357.9785
25/7/2025,8:17:28,352.3535,17.0508,357.9785
25/7/2025,8:17:28,352.3535,17.9297,357.9785
25/7/2025,8:17:28,352.3535,18.2812,357.9785
25/7/2025,8:17:28,352.3535,19.0723,357.9785
25/7/2025,8:17:28,352.3535,19.8633,357.9785
25/7/2025,8:17:28,352.3535,20.6543,357.9785
25/7/2025,8:17:28,352.3535,21.0059,357.9785
25/7/2025,8:17:28,352.3535,21.7969,357.9785
25/7/2025,8:17:28,352.3535,22.5,357.9785
25/7/2025,8:17:29,352.3535,22.8516,357.9785
25/7/2025,8:17:29,352.3535,23.6426,357.9785
25/7/2025,8:17:29,352.3535,24.2578,357.9785
25/7/2025,8:17:29,352.3535,24.6973,357.9785
25/7/2025,8:17:29,352.3535,25.4004,357.9785
25/7/2025,8:17:29,352.3535,25.6641,357.9785
25/7/2025,8:17:29,352.3535,26.3672,357.9785
25/7/2025,8:17:29,352.3535,27.0703,357.9785
25/7/2025,8:17:29,352.3535,27.6855,357.9785
25/7/2025,8:17:29,352.3535,28.0371,357.9785
25/7/2025,8:17:29,352.3535,28.6523,357.9785
25/7/2025,8:17:29,352.3535,29.2676,357.9785
25/7/2025,8:17:29,352.3535,29.5312,357.9785
25/7/2025,8:17:29,352.3535,30.1465,357.9785
25/7/2025,8:17:29,352.3535,30.4102,357.9785
25/7/2025,8:17:29,352.3535,31.0254,357.9785
25/7/2025,8:17:29,352.3535,31.5527,357.9785
25/7/2025,8:17:29,352.3535,32.0801,357.9785
25/7/2025,8:17:29,352.3535,32.3437,357.9785
25/7/2025,8:17:29,352.3535,32.8711,357.9785
25/7/2025,8:17:29,352.3535,33.3984,357.9785
25/7/2025,8:17:29,352.3535,33.6621,357.9785
25/7/2025,8:17:29,352.3535,34.1016,357.9785
25/7/2025,8:17:29,352.3535,34.541,357.9785
25/7/2025,8:17:29,352.3535,34.8047,357.9785
25/7/2025,8:17:29,352.3535,35.2441,357.9785
25/7/2025,8:17:29,352.2656,35.6836,357.9785
25/7/2025,8:17:29,352.2656,35.8594,357.9785
25/7/2025,8:17:29,352.2656,36.2988,357.9785
25/7/2025,8:17:29,352.2656,36.6504,357.9785
25/7/2025,8:17:29,352.2656,36.8262,357.9785
25/7/2025,8:17:29,352.2656,37.2656,357.9785
25/7/2025,8:17:29,352.2656,37.3535,357.9785
25/7/2025,8:17:29,352.2656,37.7051,357.9785
25/7/2025,8:17:29,352.2656,38.0566,357.9785
25/7/2025,8:17:29,352.2656,38.2324,357.9785
25/7/2025,8:17:29,352.2656,38.4961,357.9785
25/7/2025,8:17:29,352.2656,38.7598,357.9785
25/7/2025,8:17:29,352.2656,39.0234,357.9785
25/7/2025,8:17:29,352.2656,39.1992,357.9785
25/7/2025,8:17:29,352.2656,39.4629,357.9785
25/7/2025,8:17:29,352.2656,39.6387,357.9785
25/7/2025,8:17:29,352.2656,39.7266,357.9785
25/7/2025,8:17:29,352.2656,39.9902,357.9785
25/7/2025,8:17:29,352.2656,40.0781,357.9785
25/7/2025,8:17:29,352.2656,40.2539,357.9785
25/7/2025,8:17:29,352.2656,40.3418,357.9785
25/7/2025,8:17:29,352.2656,40.5176,357.9785
25/7/2025,8:17:29,352.2656,40.5176,357.9785
25/7/2025,8:17:29,352.2656,40.6934,357.9785
25/7/2025,8:17:29,352.2656,40.7812,357.9785
25/7/2025,8:17:29,352.2656,40.7812,357.9785
25/7/2025,8:17:29,352.2656,40.8691,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.957,357.9785
25/7/2025,8:17:29,352.2656,40.8691,357.9785
25/7/2025,8:17:30,352.2656,40.8691,357.9785
25/7/2025,8:17:30,352.2656,40.8691,357.9785
25/7/2025,8:17:30,352.2656,40.7812,357.9785
25/7/2025,8:17:30,352.2656,40.6934,357.9785
25/7/2025,8:17:30,352.2656,40.6055,357.9785
25/7/2025,8:17:30,352.2656,40.4297,357.9785
25/7/2025,8:17:30,352.2656,40.4297,357.9785
25/7/2025,8:17:30,352.2656,40.2539,357.9785
25/7/2025,8:17:30,352.2656,40.0781,357.9785
25/7/2025,8:17:30,352.2656,39.9902,357.9785
25/7/2025,8:17:30,352.2656,39.8145,357.9785
25/7/2025,8:17:30,352.2656,39.7266,357.9785
25/7/2025,8:17:30,352.2656,39.4629,357.9785
25/7/2025,8:17:30,352.2656,39.2871,357.9785
25/7/2025,8:17:30,352.2656,39.0234,357.9785
25/7/2025,8:17:30,352.2656,38.9355,357.9785
25/7/2025,8:17:30,352.2656,38.584,357.9785
25/7/2025,8:17:30,352.2656,38.3203,357.9785
25/7/2025,8:17:30,352.2656,38.1445,357.9785
25/7/2025,8:17:30,352.2656,37.8809,357.9785
25/7/2025,8:17:30,352.2656,37.5293,357.9785
25/7/2025,8:17:30,352.2656,37.3535,357.9785
25/7/2025,8:17:30,352.2656,37.002,357.9785
25/7/2025,8:17:30,352.2656,36.6504,357.9785
25/7/2025,8:17:30,352.2656,36.4746,357.9785
